"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib"
"6970","EWR",2013,10,18,21,64.94,39.92,39.79,260,12.65858,14.5672406924,0,1012.2,10
"6971","EWR",2013,10,18,22,62.96,39.92,42.65,250,13.80936,15.8915353008,0,1013.3,10
"6972","EWR",2013,10,18,23,60.98,39.92,45.74,250,10.35702,11.9186514756,0,1013.9,10
"6973","EWR",2013,10,19,0,60.08,41,49.25,260,11.5078,13.242946084,0,1014.5,10
"6974","EWR",2013,10,19,1,57.92,41,53.2,260,9.20624,10.5943568672,0,1014.8,10
"6975","EWR",2013,10,19,2,55.94,41,57.14,260,6.90468,7.9457676504,0,1015.4,10
"6976","EWR",2013,10,19,3,51.98,41,66.04,230,5.7539,6.621473042,0,1015.7,10
"6977","EWR",2013,10,19,4,53.06,41,63.47,0,0,0,0,1015.6,10
"6978","EWR",2013,10,19,5,51.08,41,68.28,190,4.60312,5.2971784336,0,1015.5,10
"6979","EWR",2013,10,19,6,50,41,71.07,210,4.60312,5.2971784336,0,1015.4,10
"6980","EWR",2013,10,19,7,50,42.08,74.1,200,3.45234,3.9728838252,0,1015.3,10
"6981","EWR",2013,10,19,8,48.02,41,76.53,230,3.45234,3.9728838252,0,1015.6,10
"6982","EWR",2013,10,19,9,48.92,42.08,77.14,0,0,0,0,1015.1,10
"6983","EWR",2013,10,19,10,50,42.08,74.1,0,0,0,0,1014.9,10
"6984","EWR",2013,10,19,11,48.92,42.08,77.14,230,3.45234,3.9728838252,0,1015.2,10
"6985","EWR",2013,10,19,12,51.08,42.98,73.69,NA,3.45234,3.9728838252,0,1015.4,10
"6986","EWR",2013,10,19,13,53.96,42.98,66.28,0,0,0,0,1015,10
"6987","EWR",2013,10,19,14,57.02,42.08,57.29,0,0,0,0,1015.1,10
"6988","EWR",2013,10,19,15,60.98,42.98,51.48,NA,3.45234,3.9728838252,0,1014.5,10
"6989","EWR",2013,10,19,16,62.96,42.08,46.37,160,6.90468,7.9457676504,0,1013.5,10
"6990","EWR",2013,10,19,17,62.96,42.08,46.37,170,5.7539,6.621473042,0,1012.7,10
"6991","EWR",2013,10,19,18,62.96,46.04,53.94,140,4.60312,5.2971784336,0,1011.8,10
"6992","EWR",2013,10,19,19,62.96,50,62.58,NA,4.60312,5.2971784336,0,1010.5,10
"6993","EWR",2013,10,19,20,62.06,50,64.59,130,8.05546,9.2700622588,0,1009.3,10
"6994","EWR",2013,10,19,21,62.06,48.92,62.04,180,8.05546,9.2700622588,0,1009.8,10
"6995","EWR",2013,10,19,22,60.98,48.02,62.33,170,8.05546,9.2700622588,0,1009.2,10
"6996","EWR",2013,10,19,23,60.08,48.92,66.56,180,5.7539,6.621473042,0,1008.9,10
"6997","EWR",2013,10,20,0,59,50,72.01,190,6.90468,7.9457676504,0,1008.6,10
"6998","EWR",2013,10,20,1,59,51.08,74.96,180,8.05546,9.2700622588,0,1008.4,10
"6999","EWR",2013,10,20,2,59,53.96,83.34,200,12.65858,14.5672406924,0,1008,10
"7000","EWR",2013,10,20,3,57.92,55.04,90.11,230,9.20624,10.5943568672,0.03,1007.7,10
"7001","EWR",2013,10,20,4,57.02,53.96,89.48,250,11.5078,13.242946084,0,1008.2,10
"7002","EWR",2013,10,20,5,53.96,51.08,89.95,230,5.7539,6.621473042,0,1008.6,10
"7003","EWR",2013,10,20,6,55.04,48.02,77.15,260,11.5078,13.242946084,0,1008.9,10
"7004","EWR",2013,10,20,7,53.06,44.06,71.4,260,11.5078,13.242946084,0,1009.4,10
"7005","EWR",2013,10,20,8,51.08,42.08,71.19,270,9.20624,10.5943568672,0,1010.2,10
"7006","EWR",2013,10,20,9,50,41,71.07,260,10.35702,11.9186514756,0,1011,10
"7007","EWR",2013,10,20,10,48.92,39.92,70.95,240,11.5078,13.242946084,0,1012,10
"7008","EWR",2013,10,20,11,48.92,39.92,70.95,220,8.05546,9.2700622588,0,1013.1,10
"7009","EWR",2013,10,20,12,51.08,39.92,65.48,270,10.35702,11.9186514756,0,1014,10
"7010","EWR",2013,10,20,13,55.04,39.02,54.67,300,14.96014,17.2158299092,0,1014.2,10
"7011","EWR",2013,10,20,14,57.92,35.96,43.67,290,9.20624,10.5943568672,0,1014.4,10
"7012","EWR",2013,10,20,15,60.08,37.04,42.19,280,11.5078,13.242946084,0,1014.6,10
"7013","EWR",2013,10,20,16,62.96,35.96,36.51,290,10.35702,11.9186514756,0,1014.3,10
"7014","EWR",2013,10,20,17,64.04,35.06,33.92,280,11.5078,13.242946084,0,1013.9,10
"7015","EWR",2013,10,20,18,64.94,33.08,30.37,280,14.96014,17.2158299092,0,1014,10
"7016","EWR",2013,10,20,19,64.94,32,29.08,290,9.20624,10.5943568672,0,1014.2,10
"7017","EWR",2013,10,20,20,64.04,30.02,27.7,290,11.5078,13.242946084,0,1014.5,10
"7018","EWR",2013,10,20,21,62.06,30.02,29.69,270,14.96014,17.2158299092,0,1015,10
"7019","EWR",2013,10,20,22,59,33.08,37.46,260,10.35702,11.9186514756,0,1016,10
"7020","EWR",2013,10,20,23,57.02,35.06,43.53,280,9.20624,10.5943568672,0,1016.7,10
"7021","EWR",2013,10,21,0,55.94,33.98,43.36,270,10.35702,11.9186514756,0,1017.2,10
"7022","EWR",2013,10,21,1,55.04,35.06,46.77,260,8.05546,9.2700622588,0,1017.9,10
"7023","EWR",2013,10,21,2,53.06,35.06,50.28,250,6.90468,7.9457676504,0,1018.1,10
"7024","EWR",2013,10,21,3,51.08,35.96,56.05,250,4.60312,5.2971784336,0,1018.3,10
"7025","EWR",2013,10,21,4,46.94,35.96,65.43,220,4.60312,5.2971784336,0,1018.5,10
"7026","EWR",2013,10,21,5,48.02,37.04,65.56,240,5.7539,6.621473042,0,1018.8,10
"7027","EWR",2013,10,21,6,46.04,37.04,70.64,220,5.7539,6.621473042,0,1019.2,10
"7028","EWR",2013,10,21,7,44.96,37.04,73.59,220,5.7539,6.621473042,0,1019.3,10
"7029","EWR",2013,10,21,8,44.96,37.04,73.59,0,0,0,0,1019.7,10
"7030","EWR",2013,10,21,9,46.04,37.04,70.64,200,3.45234,3.9728838252,0,1019.9,10
"7031","EWR",2013,10,21,10,44.06,37.04,76.16,210,4.60312,5.2971784336,0,1020.2,10
"7032","EWR",2013,10,21,11,44.96,37.94,76.25,230,4.60312,5.2971784336,0,1020.7,10
"7033","EWR",2013,10,21,12,50,39.92,68.15,200,3.45234,3.9728838252,0,1021.3,10
"7034","EWR",2013,10,21,13,55.94,37.94,50.72,220,3.45234,3.9728838252,0,1021.1,10
"7035","EWR",2013,10,21,14,62.96,35.96,36.51,230,4.60312,5.2971784336,0,1020.5,10
"7036","EWR",2013,10,21,15,64.94,33.08,30.37,220,8.05546,9.2700622588,0,1020.1,10
"7037","EWR",2013,10,21,16,66.92,32,27.15,250,5.7539,6.621473042,0,1019.2,10
"7038","EWR",2013,10,21,17,68,33.08,27.31,240,10.35702,11.9186514756,0,1018.2,10
"7039","EWR",2013,10,21,18,66.92,35.06,30.68,210,8.05546,9.2700622588,0,1017.5,10
"7040","EWR",2013,10,21,19,68,35.06,29.56,220,12.65858,14.5672406924,0,1016.7,10
"7041","EWR",2013,10,21,20,66.02,35.06,31.66,190,9.20624,10.5943568672,0,1016.5,10
"7042","EWR",2013,10,21,21,64.04,37.94,38.01,170,12.65858,14.5672406924,0,1016.6,10
"7043","EWR",2013,10,21,22,60.98,39.02,44.16,160,11.5078,13.242946084,0,1016.8,10
"7044","EWR",2013,10,21,23,59,41,51.18,180,10.35702,11.9186514756,0,1017.2,10
"7045","EWR",2013,10,22,0,57.02,44.96,63.97,190,10.35702,11.9186514756,0,1017,10
"7046","EWR",2013,10,22,1,55.94,44.96,66.52,200,11.5078,13.242946084,0,1017.1,10
"7047","EWR",2013,10,22,2,55.94,44.96,66.52,180,6.90468,7.9457676504,0,1016.4,10
"7048","EWR",2013,10,22,3,53.96,44.96,71.49,200,4.60312,5.2971784336,0,1015.8,10
"7049","EWR",2013,10,22,4,53.96,46.04,74.48,200,8.05546,9.2700622588,0,1015.2,10
"7050","EWR",2013,10,22,5,53.96,46.04,74.48,190,6.90468,7.9457676504,0,1014.8,10
"7051","EWR",2013,10,22,6,53.06,46.04,76.98,180,3.45234,3.9728838252,0,1013.6,10
"7052","EWR",2013,10,22,7,51.08,46.04,82.81,0,0,0,0,1013.2,10
"7053","EWR",2013,10,22,8,50,44.96,82.73,0,0,0,0,1012.9,10
"7054","EWR",2013,10,22,9,48.92,44.96,86.13,0,0,0,0,1012.1,10
"7055","EWR",2013,10,22,10,50,46.04,86.19,240,3.45234,3.9728838252,0,1011.9,10
"7056","EWR",2013,10,22,11,53.06,48.92,85.78,0,0,0,0,1011,10
"7057","EWR",2013,10,22,12,55.04,48.92,79.8,250,3.45234,3.9728838252,0,1010.9,10
"7058","EWR",2013,10,22,13,60.08,48.92,66.56,240,10.35702,11.9186514756,0,1010.8,10
"7059","EWR",2013,10,22,14,64.04,46.94,53.73,240,12.65858,14.5672406924,0,1010.2,10
"7060","EWR",2013,10,22,15,64.94,46.94,52.06,230,10.35702,11.9186514756,0,1009.5,10
"7061","EWR",2013,10,22,16,66.92,46.04,46.98,260,11.5078,13.242946084,0,1008.6,10
"7062","EWR",2013,10,22,17,64.04,46.94,53.73,280,12.65858,14.5672406924,0,1008.6,10
"7063","EWR",2013,10,22,18,60.98,46.04,57.84,260,11.5078,13.242946084,0,1008.3,10
"7064","EWR",2013,10,22,19,62.06,44.06,51.64,260,11.5078,13.242946084,0,1007.9,10
"7065","EWR",2013,10,22,20,62.06,44.06,51.64,250,11.5078,13.242946084,0,1008,10
"7066","EWR",2013,10,22,21,60.08,44.96,57.33,240,11.5078,13.242946084,0,1008.2,10
"7067","EWR",2013,10,22,22,57.92,44.96,61.93,230,6.90468,7.9457676504,0,1008.6,10
"7068","EWR",2013,10,22,23,55.94,46.04,69.3,230,10.35702,11.9186514756,0,1008.8,10
"7069","EWR",2013,10,23,0,55.94,44.06,64.28,250,11.5078,13.242946084,0,1009,10
"7070","EWR",2013,10,23,1,53.96,39.02,56.86,260,8.05546,9.2700622588,0,1009.5,10
"7071","EWR",2013,10,23,2,51.08,35.06,54.09,280,8.05546,9.2700622588,0,1009.8,10
"7072","EWR",2013,10,23,3,51.08,35.96,56.05,0,0,0,0,1009.9,10
"7073","EWR",2013,10,23,4,48.02,35.96,62.82,270,3.45234,3.9728838252,0,1009.9,10
"7074","EWR",2013,10,23,5,46.94,35.96,65.43,300,3.45234,3.9728838252,0,1009.6,10
"7075","EWR",2013,10,23,6,46.04,33.98,62.56,0,0,0,0,1009.5,10
"7076","EWR",2013,10,23,7,46.94,35.96,65.43,0,0,0,0,1008.9,10
"7077","EWR",2013,10,23,8,44.96,35.96,70.52,360,5.7539,6.621473042,0,1008.2,10
"7078","EWR",2013,10,23,9,46.04,35.96,67.69,10,4.60312,5.2971784336,0,1008.5,10
"7079","EWR",2013,10,23,12,48.92,37.94,65.67,360,5.7539,6.621473042,0,1008.4,10
"7080","EWR",2013,10,23,13,50,37.94,63.08,10,6.90468,7.9457676504,0,1007.5,10
"7081","EWR",2013,10,23,14,51.08,37.94,60.6,20,9.20624,10.5943568672,0,1006.7,10
"7082","EWR",2013,10,23,15,53.96,35.96,50.42,10,11.5078,13.242946084,0,1005.9,10
"7083","EWR",2013,10,23,16,53.96,35.96,50.42,30,11.5078,13.242946084,0,1004.3,10
"7084","EWR",2013,10,23,17,53.06,33.98,48.16,10,9.20624,10.5943568672,0,1003.7,10
"7085","EWR",2013,10,23,18,55.04,32,41.38,30,6.90468,7.9457676504,0,1003.3,10
"7086","EWR",2013,10,23,19,55.94,33.08,41.82,NA,3.45234,3.9728838252,0,1003.2,10
"7087","EWR",2013,10,23,20,53.06,35.06,50.28,310,16.11092,18.5401245176,0,1003.5,10
"7088","EWR",2013,10,23,21,51.98,33.98,50.11,320,10.35702,11.9186514756,0,1004.2,10
"7089","EWR",2013,10,23,22,51.98,33.98,50.11,280,16.11092,18.5401245176,0,1005.2,10
"7090","EWR",2013,10,23,23,50,35.06,56.3,300,12.65858,14.5672406924,0,1005.7,10
"7091","EWR",2013,10,24,0,48.02,33.98,58.07,300,10.35702,11.9186514756,0,1006.6,10
"7092","EWR",2013,10,24,1,48.02,35.06,60.62,300,8.05546,9.2700622588,0,1007.3,10
"7093","EWR",2013,10,24,2,46.04,35.06,65.32,290,10.35702,11.9186514756,0,1007.8,10
"7094","EWR",2013,10,24,3,44.96,33.98,65.18,270,5.7539,6.621473042,0,1008.1,10
"7095","EWR",2013,10,24,4,44.06,35.06,70.42,270,6.90468,7.9457676504,0,1008.3,10
"7096","EWR",2013,10,24,5,42.98,35.06,73.39,250,6.90468,7.9457676504,0,1008.7,10
"7097","EWR",2013,10,24,6,42.08,35.06,75.98,260,8.05546,9.2700622588,0,1009.3,10
"7098","EWR",2013,10,24,7,41,33.98,75.88,250,8.05546,9.2700622588,0,1010,10
"7099","EWR",2013,10,24,8,41,33.08,73.19,260,5.7539,6.621473042,0,1010.8,10
"7100","EWR",2013,10,24,9,39.02,33.08,79.05,250,8.05546,9.2700622588,0,1011.5,10
"7101","EWR",2013,10,24,10,39.92,33.08,76.32,270,10.35702,11.9186514756,0,1012,10
"7102","EWR",2013,10,24,11,41,33.08,73.19,280,11.5078,13.242946084,0,1012.7,10
"7103","EWR",2013,10,24,12,44.06,33.08,65.07,280,14.96014,17.2158299092,0,1013.4,10
"7104","EWR",2013,10,24,13,46.94,32,55.85,270,12.65858,14.5672406924,0,1013.5,10
"7105","EWR",2013,10,24,14,50,32,49.81,260,10.35702,11.9186514756,0,1013.2,10
"7106","EWR",2013,10,24,15,51.98,30.02,42.72,250,17.2617,19.864419126,0,1013.1,10
"7107","EWR",2013,10,24,16,53.06,28.94,39.28,250,17.2617,19.864419126,0,1012.6,10
"7108","EWR",2013,10,24,17,53.96,26.06,33.76,260,18.41248,21.1887137344,0,1011.7,10
"7109","EWR",2013,10,24,18,55.94,24.98,30.04,250,17.2617,19.864419126,0,1011.6,10
"7110","EWR",2013,10,24,19,53.96,23,29.72,280,18.41248,21.1887137344,0,1012,10
"7111","EWR",2013,10,24,20,53.96,23,29.72,280,14.96014,17.2158299092,0,1012.3,10
"7112","EWR",2013,10,24,21,51.98,23,31.96,270,16.11092,18.5401245176,0,1013.1,10
"7113","EWR",2013,10,24,22,48.92,23,35.8,260,11.5078,13.242946084,0,1014.1,10
"7114","EWR",2013,10,24,23,48.02,24.08,38.74,250,12.65858,14.5672406924,0,1014.9,10
"7115","EWR",2013,10,25,0,46.04,26.96,47.05,260,11.5078,13.242946084,0,1015.4,10
"7116","EWR",2013,10,25,1,44.96,28.04,51.24,250,11.5078,13.242946084,0,1016,10
"7117","EWR",2013,10,25,2,42.98,28.04,55.27,240,10.35702,11.9186514756,0,1016.6,10
"7118","EWR",2013,10,25,3,42.08,28.04,57.22,240,10.35702,11.9186514756,0,1016.7,10
"7119","EWR",2013,10,25,4,42.08,28.04,57.22,240,10.35702,11.9186514756,0,1016.9,10
"7120","EWR",2013,10,25,5,39.92,28.04,62.21,230,8.05546,9.2700622588,0,1017,10
"7121","EWR",2013,10,25,6,39.92,28.04,62.21,250,8.05546,9.2700622588,0,1017,10
"7122","EWR",2013,10,25,7,37.94,28.04,67.21,230,11.5078,13.242946084,0,1017.3,10
"7123","EWR",2013,10,25,8,37.94,28.04,67.21,250,10.35702,11.9186514756,0,1017.8,10
"7124","EWR",2013,10,25,9,37.04,28.94,72.24,260,6.90468,7.9457676504,0,1018.5,10
"7125","EWR",2013,10,25,10,37.94,28.94,69.73,240,6.90468,7.9457676504,0,1019.1,10
"7126","EWR",2013,10,25,11,39.02,30.02,69.86,250,6.90468,7.9457676504,0,1019.6,10
"7127","EWR",2013,10,25,12,42.08,30.92,64.35,270,8.05546,9.2700622588,0,1020.6,10
"7128","EWR",2013,10,25,13,46.94,32,55.85,280,6.90468,7.9457676504,0,1020.9,10
"7129","EWR",2013,10,25,14,48.92,30.92,49.64,260,9.20624,10.5943568672,0,1020.7,10
"7130","EWR",2013,10,25,15,51.98,30.02,42.72,300,13.80936,15.8915353008,0,1020.8,10
"7131","EWR",2013,10,25,16,51.08,30.02,44.16,290,14.96014,17.2158299092,0,1020.6,10
"7132","EWR",2013,10,25,17,53.06,28.04,37.86,310,18.41248,21.1887137344,0,1020.2,10
"7133","EWR",2013,10,25,18,53.06,26.96,36.22,280,16.11092,18.5401245176,0,1019.9,10
"7134","EWR",2013,10,25,19,53.96,26.06,33.76,300,18.41248,21.1887137344,0,1020.1,10
"7135","EWR",2013,10,25,20,53.96,24.98,32.28,320,17.2617,19.864419126,0,1020.4,10
"7136","EWR",2013,10,25,21,51.98,24.98,34.72,310,9.20624,10.5943568672,0,1020.9,10
"7137","EWR",2013,10,25,22,51.08,26.06,37.54,270,9.20624,10.5943568672,0,1021.8,10
"7138","EWR",2013,10,25,23,50,28.04,42.39,280,8.05546,9.2700622588,0,1022.4,10
"7139","EWR",2013,10,26,5,39.02,32,75.69,220,4.60312,5.2971784336,0,1023.3,10
"7140","EWR",2013,10,26,6,37.04,30.92,78.31,210,4.60312,5.2971784336,0,1023.4,10
"7141","EWR",2013,10,26,7,37.04,32,81.8,200,5.7539,6.621473042,0,1023.1,10
"7142","EWR",2013,10,26,8,35.06,30.02,81.65,200,6.90468,7.9457676504,0,1023.1,10
"7143","EWR",2013,10,26,9,33.08,28.94,84.56,210,4.60312,5.2971784336,0,1022.8,10
"7144","EWR",2013,10,26,10,33.98,30.02,85.24,210,6.90468,7.9457676504,0,1022.6,10
"7145","EWR",2013,10,26,11,35.96,30.92,81.72,210,6.90468,7.9457676504,0,1022.8,10
"7146","EWR",2013,10,26,12,39.92,30.92,69.96,230,8.05546,9.2700622588,0,1022.7,10
"7147","EWR",2013,10,26,13,44.96,30.92,57.63,220,8.05546,9.2700622588,0,1022.4,10
"7148","EWR",2013,10,26,14,50,30.02,45.97,220,10.35702,11.9186514756,0,1021.7,10
"7149","EWR",2013,10,26,15,53.06,28.04,37.86,220,14.96014,17.2158299092,0,1020.7,10
"7150","EWR",2013,10,26,16,55.94,26.06,31.41,210,19.56326,22.5130083428,0,1019.4,10
"7151","EWR",2013,10,26,17,55.94,26.06,31.41,210,23.0156,26.485892168,0,1018,10
"7152","EWR",2013,10,26,18,55.94,26.06,31.41,200,18.41248,21.1887137344,0,1016.8,10
"7153","EWR",2013,10,26,19,55.94,26.06,31.41,230,23.0156,26.485892168,0,1016.1,10
"7154","EWR",2013,10,26,20,55.04,28.04,35.22,220,21.86482,25.1615975596,0,1015.4,10
"7155","EWR",2013,10,26,21,53.96,28.04,36.63,220,19.56326,22.5130083428,0,1014.3,10
"7156","EWR",2013,10,26,22,51.98,30.92,44.31,200,11.5078,13.242946084,0,1013.6,10
"7157","EWR",2013,10,26,23,51.08,28.04,40.73,220,13.80936,15.8915353008,0,1014.1,10
"7158","EWR",2013,10,27,0,50,28.04,42.39,230,9.20624,10.5943568672,0,1013.9,10
"7159","EWR",2013,10,27,2,50,28.94,43.99,220,9.20624,10.5943568672,0,1013.2,10
"7160","EWR",2013,10,27,3,50,30.02,45.97,220,6.90468,7.9457676504,0,1012.8,10
"7161","EWR",2013,10,27,4,51.08,30.02,44.16,230,11.5078,13.242946084,0,1012.2,10
"7162","EWR",2013,10,27,5,50,30.92,47.68,240,8.05546,9.2700622588,0,1011.9,10
"7163","EWR",2013,10,27,6,50,30.92,47.68,240,9.20624,10.5943568672,0,1011.7,10
"7164","EWR",2013,10,27,7,48.92,32,51.85,220,6.90468,7.9457676504,0,1011.2,10
"7165","EWR",2013,10,27,8,46.94,30.92,53.47,220,6.90468,7.9457676504,0,1011.6,10
"7166","EWR",2013,10,27,9,44.96,30.92,57.63,240,6.90468,7.9457676504,0,1012.4,10
"7167","EWR",2013,10,27,10,44.06,30.92,59.64,210,5.7539,6.621473042,0,1013.1,10
"7168","EWR",2013,10,27,11,44.06,30.92,59.64,220,8.05546,9.2700622588,0,1013.8,10
"7169","EWR",2013,10,27,12,48.02,32,53.63,220,9.20624,10.5943568672,0,1014.6,10
"7170","EWR",2013,10,27,13,51.98,32,46.28,270,13.80936,15.8915353008,0,1015,10
"7171","EWR",2013,10,27,14,55.04,30.92,39.61,290,13.80936,15.8915353008,0,1015.3,10
"7172","EWR",2013,10,27,15,57.02,30.92,36.87,270,13.80936,15.8915353008,0,1015.2,10
"7173","EWR",2013,10,27,16,59,30.92,34.34,290,12.65858,14.5672406924,0,1014.6,10
"7174","EWR",2013,10,27,17,59,28.94,31.68,270,13.80936,15.8915353008,0,1014.1,10
"7175","EWR",2013,10,27,18,60.98,28.04,28.45,300,18.41248,21.1887137344,0,1014.3,10
"7176","EWR",2013,10,27,19,60.08,28.04,29.38,280,19.56326,22.5130083428,0,1014.5,10
"7177","EWR",2013,10,27,20,57.92,28.04,31.74,300,12.65858,14.5672406924,0,1015.2,10
"7178","EWR",2013,10,27,21,55.04,28.04,35.22,290,10.35702,11.9186514756,0,1015.9,10
"7179","EWR",2013,10,27,22,53.96,28.04,36.63,270,10.35702,11.9186514756,0,1017.1,10
"7180","EWR",2013,10,27,23,51.98,28.04,39.4,270,10.35702,11.9186514756,0,1017.7,10
"7181","EWR",2013,10,28,0,51.08,28.94,42.26,270,8.05546,9.2700622588,0,1018.6,10
"7182","EWR",2013,10,28,1,48.92,28.94,45.79,250,8.05546,9.2700622588,0,1019.4,10
"7183","EWR",2013,10,28,2,48.02,30.02,49.5,260,8.05546,9.2700622588,0,1020.1,10
"7184","EWR",2013,10,28,3,46.94,30.02,51.55,260,5.7539,6.621473042,0,1020.3,10
"7185","EWR",2013,10,28,4,44.96,30.02,55.56,280,8.05546,9.2700622588,0,1020.6,10
"7186","EWR",2013,10,28,5,42.98,30.02,59.93,0,0,0,0,1020.9,10
"7187","EWR",2013,10,28,6,42.08,30.02,62.04,0,0,0,0,1020.7,10
"7188","EWR",2013,10,28,7,39.92,32,73.08,210,4.60312,5.2971784336,0,1021.1,10
"7189","EWR",2013,10,28,8,37.94,30.92,75.58,220,3.45234,3.9728838252,0,1021.2,10
"7190","EWR",2013,10,28,9,39.02,30.92,72.46,250,4.60312,5.2971784336,0,1021.4,10
"7191","EWR",2013,10,28,10,39.92,30.92,69.96,190,4.60312,5.2971784336,0,1022,10
"7192","EWR",2013,10,28,11,37.94,30.92,75.58,0,0,0,0,1022.9,10
"7193","EWR",2013,10,28,12,44.06,33.08,65.07,220,8.05546,9.2700622588,0,1023.9,10
"7194","EWR",2013,10,28,13,50,30.92,47.68,230,9.20624,10.5943568672,0,1024.1,10
"7195","EWR",2013,10,28,14,55.04,28.94,36.54,230,11.5078,13.242946084,0,1024.1,10
"7196","EWR",2013,10,28,15,59,28.04,30.53,250,12.65858,14.5672406924,0,1023.7,10
"7197","EWR",2013,10,28,16,60.08,30.02,31.85,260,13.80936,15.8915353008,0,1023,10
"7198","EWR",2013,10,28,17,62.06,30.02,29.69,250,14.96014,17.2158299092,0,1022.2,10
"7199","EWR",2013,10,28,18,62.96,30.02,28.77,260,12.65858,14.5672406924,0,1022.1,10
"7200","EWR",2013,10,28,19,62.06,30.02,29.69,260,8.05546,9.2700622588,0,1022.2,10
"7201","EWR",2013,10,28,20,60.98,30.02,30.85,250,11.5078,13.242946084,0,1022.4,10
"7202","EWR",2013,10,28,21,59,30.92,34.34,250,9.20624,10.5943568672,0,1022.9,10
"7203","EWR",2013,10,28,22,57.02,30.92,36.87,240,6.90468,7.9457676504,0,1023.7,10
"7204","EWR",2013,10,28,23,57.02,32,38.51,320,6.90468,7.9457676504,0,1024.8,10
"7205","EWR",2013,10,29,0,55.04,33.08,43.21,360,11.5078,13.242946084,0,1025.4,10
"7206","EWR",2013,10,29,1,53.06,33.08,46.46,360,9.20624,10.5943568672,0,1025.9,10
"7207","EWR",2013,10,29,2,50,33.98,53.92,10,6.90468,7.9457676504,0,1026.1,10
"7208","EWR",2013,10,29,3,48.92,33.98,56.14,10,8.05546,9.2700622588,0,1026.7,10
"7209","EWR",2013,10,29,4,48.02,33.98,58.07,20,11.5078,13.242946084,0,1026.9,10
"7210","EWR",2013,10,29,5,48.02,30.92,51.34,30,9.20624,10.5943568672,0,1027.3,10
"7211","EWR",2013,10,29,6,44.96,30.92,57.63,10,8.05546,9.2700622588,0,1027.4,10
"7212","EWR",2013,10,29,7,46.94,30.02,51.55,10,10.35702,11.9186514756,0,1027.6,10
"7213","EWR",2013,10,29,8,46.04,30.92,55.32,10,8.05546,9.2700622588,0,1028.1,10
"7214","EWR",2013,10,29,9,44.96,30.92,57.63,20,9.20624,10.5943568672,0,1028.9,10
"7215","EWR",2013,10,29,10,42.98,30.92,62.16,10,9.20624,10.5943568672,0,1029,10
"7216","EWR",2013,10,29,11,42.98,32,64.93,10,11.5078,13.242946084,0,1029.4,10
"7217","EWR",2013,10,29,12,46.04,30.92,55.32,20,12.65858,14.5672406924,0,1029.7,10
"7218","EWR",2013,10,29,13,48.02,30.02,49.5,10,10.35702,11.9186514756,0,1030.1,10
"7219","EWR",2013,10,29,14,50,28.94,43.99,360,8.05546,9.2700622588,0,1029.9,10
"7220","EWR",2013,10,29,15,53.06,30.02,41.05,NA,5.7539,6.621473042,0,1029.8,10
"7221","EWR",2013,10,29,16,53.96,30.92,41.2,10,5.7539,6.621473042,0,1029.3,10
"7222","EWR",2013,10,29,17,55.04,30.92,39.61,0,0,0,0,1028.3,10
"7223","EWR",2013,10,29,18,57.02,30.92,36.87,0,0,0,0,1028,10
"7224","EWR",2013,10,29,19,55.94,30.92,38.34,110,5.7539,6.621473042,0,1028,10
"7225","EWR",2013,10,29,20,55.04,30.92,39.61,20,6.90468,7.9457676504,0,1028.2,10
"7226","EWR",2013,10,29,21,51.98,30.92,44.31,30,4.60312,5.2971784336,0,1027.9,10
"7227","EWR",2013,10,29,22,48.02,32,53.63,20,9.20624,10.5943568672,0,1028.4,10
"7228","EWR",2013,10,29,23,46.94,32,55.85,20,6.90468,7.9457676504,0,1028.9,10
"7229","EWR",2013,10,30,0,44.96,30.02,55.56,20,6.90468,7.9457676504,0,1028.6,10
"7230","EWR",2013,10,30,1,44.06,30.92,59.64,20,5.7539,6.621473042,0,1028.4,10
"7231","EWR",2013,10,30,2,46.04,30.92,55.32,10,3.45234,3.9728838252,0,1028.7,10
"7232","EWR",2013,10,30,3,46.94,30.92,53.47,0,0,0,0,1028.1,10
"7233","EWR",2013,10,30,4,44.06,32,62.3,20,3.45234,3.9728838252,0,1027.6,10
"7234","EWR",2013,10,30,5,44.96,33.08,62.87,20,3.45234,3.9728838252,0,1026.9,10
"7235","EWR",2013,10,30,6,44.96,33.08,62.87,30,4.60312,5.2971784336,0,1026.9,10
"7236","EWR",2013,10,30,7,42.8,33.8,70.28,20,4.60312,5.2971784336,0,NA,10
"7237","EWR",2013,10,30,8,42.98,33.08,67.81,10,5.7539,6.621473042,0,1025.9,10
"7238","EWR",2013,10,30,9,44.06,35.06,70.42,20,4.60312,5.2971784336,0,1025.6,10
"7239","EWR",2013,10,30,10,44.06,35.06,70.42,20,4.60312,5.2971784336,0,1025.8,10
"7240","EWR",2013,10,30,11,44.96,35.96,70.52,0,0,0,0,1025.8,10
"7241","EWR",2013,10,30,12,48.92,37.04,63.39,0,0,0,0,1026,10
"7242","EWR",2013,10,30,13,51.08,37.94,60.6,0,0,0,0,1025.8,10
"7243","EWR",2013,10,30,14,53.6,39.2,58.02,0,0,0,0,NA,10
"7244","EWR",2013,10,30,15,55.94,41,57.14,0,0,0,0,1025.2,10
"7245","EWR",2013,10,30,16,57.92,44.96,61.93,240,5.7539,6.621473042,0,1024.5,10
